# Registre officiel des communes suisses — asset généré, ne pas éditer à la main.
# Régénérer : python3 tools/data/build_commune_registry.py --date 13-08-2026
# Source : OFS, https://www.agvchapp.bfs.admin.ch/api/communes/snapshot
# Instantané : 13-08-2026
# Communes : 2110
# Le numéro OFS est l'identité engagée ; il change lors d'un transfert de canton.
# Format : numéro OFS|nom officiel|canton|valide depuis|alias de recherche
#
588|Niederried bei Interlaken|BE|01.01.2010|
4035|Niederrohrdorf|AG|01.01.1854|
91|Niederweningen|ZH|12.09.1848|
4072|Niederwil (AG)|AG|01.01.1901|
982|Niederönz|BE|01.01.2010|
6254|Noble-Contrée|VS|01.01.2021|
724|Nods|BE|01.01.2010|
1094|Nottwil|LU|01.01.2013|
5564|Novalles|VD|01.09.2006|
5260|Novazzano|TI|12.09.1848|
5408|Noville|VD|01.09.2006|
2478|Nuglar-St. Pantaleon|SO|12.09.1848|
2621|Nunningen|SO|12.09.1848|
2854|Nusshof|BL|01.01.1994|
2035|Nuvilly|FR|12.09.1848|
5724|Nyon|VD|01.09.2006|
64|Nürensdorf|ZH|01.01.2024|
357|Oberbalm|BE|01.01.2010|
983|Oberbipp|BE|01.01.2010|
2406|Oberbuchsiten|SO|01.01.2025|
418|Oberburg|BE|01.01.2010|
3424|Oberbüren|SG|01.01.2003|
619|Oberdiessbach|BE|01.01.2014|
2892|Oberdorf (BL)|BL|01.01.1994|
1508|Oberdorf (NW)|NW|01.01.1850|
2553|Oberdorf (SO)|SO|12.09.1848|
3111|Oberegg|AI|01.01.1997|
65|Oberembrach|ZH|01.01.1927|
6112|Oberems|VS|12.09.1848|
245|Oberengstringen|ZH|01.01.1990|
4010|Oberentfelden|AG|12.09.1848|
2528|Obergerlafingen|SO|01.01.1991|
92|Oberglatt|ZH|12.09.1848|
6076|Obergoms|VS|01.01.2009|
2497|Obergösgen|SO|12.09.1848|
2972|Oberhallau|SH|12.09.1848|
4173|Oberhof|AG|12.09.1848|
934|Oberhofen am Thunersee|BE|01.01.2010|
629|Oberhünigen|BE|01.01.2010|
1368|Oberiberg|SZ|01.01.1884|
1095|Oberkirch|LU|01.01.2013|
4140|Oberkulm|AG|12.09.1848|
935|Oberlangenegg|BE|01.01.2010|
4073|Oberlunkhofen|AG|12.09.1848|
4256|Obermumpf|AG|12.09.1848|
589|Oberried am Brienzersee|BE|01.01.2010|
137|Oberrieden|ZH|12.09.1848|
3254|Oberriet (SG)|SG|01.01.2003|
4037|Oberrohrdorf|AG|01.01.1854|
4237|Oberrüti|AG|12.09.1848|
3988|Obersaxen Mundaun|GR|01.01.2017|
4038|Obersiggenthal|AG|12.09.1848|
620|Oberthal|BE|01.01.2010|
3407|Oberuzwil|SG|01.01.2003|
93|Oberweningen|ZH|12.09.1848|
2771|Oberwil (BL)|BL|01.01.1994|
391|Oberwil bei Büren|BE|01.01.2010|
766|Oberwil im Simmental|BE|01.01.2010|
4074|Oberwil-Lieli|AG|01.01.1984|
1706|Oberägeri|ZG|12.09.1848|
10|Obfelden|ZH|12.09.1848|
985|Ochlenberg|BE|01.01.2010|
2407|Oensingen|SO|01.01.1991|
335|Oeschenbach|BE|01.01.2010|
4175|Oeschgen|AG|12.09.1848|
157|Oetwil am See|ZH|12.09.1848|
246|Oetwil an der Limmat|ZH|01.01.1990|
4280|Oftringen|AG|12.09.1848|
5680|Ogens|VD|01.09.2006|
5409|Ollon|VD|01.09.2006|
4257|Olsberg|AG|12.09.1848|
2581|Olten|SO|12.09.1848|
2855|Oltingen|BL|01.01.1994|
6631|Onex|GE|01.01.1851|
5565|Onnens (VD)|VD|01.09.2006|
5136|Onsernone|TI|10.04.2016|
66|Opfikon|ZH|12.09.1848|
5923|Oppens|VD|01.09.2006|
622|Oppligen|BE|01.01.2010|
5757|Orbe|VD|01.09.2006|
5924|Orges|VD|01.09.2006|
5208|Origlio|TI|12.09.1848|
2856|Ormalingen|BL|01.01.1994|
5410|Ormont-Dessous|VD|01.09.2006|
5411|Ormont-Dessus|VD|01.09.2006|
5493|Orny|VD|01.09.2006|
5805|Oron|VD|01.01.2022|
744|Orpund|BE|01.01.2010|
5121|Orselina|TI|01.01.1881|
6034|Orsières|VS|12.09.1848|
438|Orvin|BE|01.01.2010|
5925|Orzens|VD|01.09.2006|
37|Ossingen|ZH|12.09.1848|
363|Ostermundigen|BE|01.01.2010|
94|Otelfingen|ZH|12.09.1848|
4205|Othmarsingen|AG|12.09.1848|
11|Ottenbach|ZH|12.09.1848|
5529|Oulens-sous-Echallens|VD|01.09.2006|
5530|Pailly|VD|01.09.2006|
5210|Paradiso|TI|01.01.1929|
5588|Paudex|VD|01.09.2006|
5822|Payerne|VD|01.09.2006|
5495|Penthalaz|VD|01.09.2006|
5496|Penthaz|VD|01.09.2006|
5531|Penthéréaz|VD|01.09.2006|
6632|Perly-Certoux|GE|12.09.1848|
701|Perrefitte|BE|01.01.2010|
5860|Perroy|VD|01.09.2006|
5076|Personico|TI|12.09.1848|
716|Petit-Val|BE|01.01.2015|
1139|Pfaffnau|LU|01.01.2013|
2772|Pfeffingen|BL|01.01.1994|
224|Pfungen|ZH|12.09.1848|
4841|Pfyn|TG|01.01.2011|
3294|Pfäfers|SG|01.01.2003|
177|Pfäffikon|ZH|12.09.1848|
2216|Pierrafortscha|FR|12.09.1848|
392|Pieterlen|BE|01.01.2010|
2299|Plaffeien|FR|01.01.2017|
6633|Plan-les-Ouates|GE|01.01.1851|
2300|Plasselb|FR|01.01.1971|
726|Plateau de Diesse|BE|01.01.2014|
6719|Pleigne|JU|01.01.1979|
936|Pohlern|BE|01.01.2010|
5533|Poliez-Pittet|VD|01.09.2006|
5077|Pollegio|TI|12.09.1848|
5497|Pompaples|VD|01.09.2006|
5926|Pomy|VD|01.09.2006|
2122|Pont-en-Ogoz|FR|01.01.2003|
2147|Pont-la-Ville|FR|12.09.1848|
5212|Ponte Capriasca|TI|12.09.1848|
3784|Pontresina|GR|01.01.2017|
6800|Porrentruy|JU|01.01.1979|
745|Port|BE|01.01.2010|
6154|Port-Valais|VS|12.09.1848|
5214|Porza|TI|12.09.1848|
3561|Poschiavo|GR|01.01.2017|
5725|Prangins|VD|01.09.2006|
2831|Pratteln|BL|01.01.1994|
6634|Pregny-Chambésy|GE|01.01.1952|
5759|Premier|VD|01.09.2006|
6635|Presinge|GE|01.01.1851|
2237|Prez|FR|01.01.2020|
5589|Prilly|VD|01.09.2006|
5566|Provence|VD|01.09.2006|
5643|Préverenges|VD|01.09.2006|
2038|Prévondavaux|FR|12.09.1848|
5683|Prévonloup|VD|01.09.2006|
5607|Puidoux|VD|01.09.2006|
5590|Pully|VD|01.09.2006|
6636|Puplinge|GE|01.01.1851|
5216|Pura|TI|12.09.1848|
450|Péry-La Heutte|BE|01.01.2015|
3295|Quarten|SG|01.01.2003|
5079|Quinto|TI|06.04.2025|
309|Radelfingen|BE|01.01.2010|
67|Rafz|ZH|12.09.1848|
1037|Rain|LU|01.01.2013|
2832|Ramlinsburg|BL|01.01.1994|
2963|Ramsen|SH|12.09.1848|
5760|Rances|VD|01.09.2006|
6287|Randa|VS|12.09.1848|
4846|Raperswilen|TG|01.01.2011|
310|Rapperswil (BE)|BE|01.01.2016|
3340|Rapperswil-Jona|SG|01.01.2007|
6199|Raron|VS|12.09.1848|
1212|Realp|UR|12.09.1848|
3255|Rebstein|SG|01.01.2003|
715|Rebévelier|BE|01.01.2010|
2530|Recherswil|SO|01.01.1991|
2301|Rechthalten|FR|12.09.1848|
703|Reconvilier|BE|01.01.2010|
95|Regensberg|ZH|12.09.1848|
96|Regensdorf|ZH|12.09.1848|
3034|Rehetobel|AR|12.09.1848|
567|Reichenbach im Kandertal|BE|01.01.2010|
1345|Reichenburg|SZ|12.09.1848|
1140|Reiden|LU|01.01.2013|
2893|Reigoldswil|BL|01.01.1994|
4141|Reinach (AG)|AG|12.09.1848|
2773|Reinach (BL)|BL|01.01.1994|
336|Reisiswil|BE|01.01.2010|
4281|Reitnau|AG|01.01.2019|
2333|Remaufens|FR|12.09.1848|
4039|Remetschwil|AG|01.01.1854|
4110|Remigen|AG|12.09.1848|
441|Renan (BE)|BE|01.01.2010|
5591|Renens (VD)|VD|01.09.2006|
5412|Rennaz|VD|01.09.2006|
3035|Reute (AR)|AR|01.01.1875|
767|Reutigen|BE|01.01.2024|
38|Rheinau|ZH|12.09.1848|
3235|Rheineck|SG|01.01.2003|
4258|Rheinfelden|AG|12.09.1848|
3714|Rheinwald|GR|01.01.2019|
3723|Rhäzüns|GR|01.01.2017|
2148|Riaz|FR|12.09.1848|
138|Richterswil|ZH|12.09.1848|
2857|Rickenbach (BL)|BL|01.01.1994|
1097|Rickenbach (LU)|LU|01.01.2013|
2582|Rickenbach (SO)|SO|12.09.1848|
4751|Rickenbach (TG)|TG|01.01.2011|
225|Rickenbach (ZH)|ZH|12.09.1848|
6139|Riddes|VS|12.09.1848|
2276|Ried bei Kerzers|FR|01.01.2006|
6008|Ried-Brig|VS|01.01.1994|
6181|Riederalp|VS|01.11.2003|
2554|Riedholz|SO|01.01.2011|
2703|Riehen|BS|12.09.1848|
1369|Riemenstalden|SZ|12.09.1848|
12|Rifferswil|ZH|12.09.1848|
879|Riggisberg|BE|01.01.2021|
590|Ringgenberg (BE)|BE|01.01.2010|
4111|Riniken|AG|12.09.1848|
1707|Risch|ZG|12.09.1848|
5263|Riva San Vitale|TI|12.09.1848|
5609|Rivaz|VD|01.09.2006|
5287|Riviera|TI|02.04.2017|
5413|Roche (VD)|VD|01.09.2006|
6413|Rochefort|NE|01.01.2018|
704|Roches (BE)|BE|01.01.2010|
2479|Rodersdorf|SO|12.09.1848|
2790|Roggenburg|BL|01.01.1994|
1142|Roggliswil|LU|01.01.2013|
337|Roggwil (BE)|BE|01.01.2010|
4431|Roggwil (TG)|TG|01.01.2011|
338|Rohrbach|BE|01.01.2010|
339|Rohrbachgraben|BE|01.01.2010|
5861|Rolle|VD|01.09.2006|
5761|Romainmôtier-Envy|VD|01.09.2006|
5592|Romanel-sur-Lausanne|VD|01.09.2006|
5645|Romanel-sur-Morges|VD|01.09.2006|
4436|Romanshorn|TG|01.01.2011|
442|Romont (BE)|BE|01.01.2010|
2096|Romont (FR)|FR|01.01.1981|
1007|Romoos|LU|01.01.2013|
5125|Ronco sopra Ascona|TI|12.09.1848|
3711|Rongellen|GR|01.01.2017|
1065|Root|LU|01.01.2025|
5798|Ropraz|VD|01.09.2006|
68|Rorbas|ZH|12.09.1848|
3215|Rorschach|SG|01.01.2003|
3216|Rorschacherberg|SG|01.01.2003|
3808|Rossa|GR|01.01.2017|
6721|Rossemaison|JU|01.01.1979|
5684|Rossenges|VD|01.09.2006|
5842|Rossinière|VD|01.09.2006|
3637|Rothenbrunnen|GR|01.01.2017|
1040|Rothenburg|LU|01.01.2013|
2858|Rothenfluh|BL|01.01.1994|
1370|Rothenthurm|SZ|12.09.1848|
4282|Rothrist|AG|01.01.1890|
4238|Rottenschwil|AG|01.01.1899|
5843|Rougemont|VD|01.09.2006|
3834|Roveredo (GR)|GR|01.01.2017|
5928|Rovray|VD|01.09.2006|
623|Rubigen|BE|01.01.2010|
4075|Rudolfstetten-Friedlisberg|AG|01.01.1953|
2097|Rue|FR|01.01.2025|
5534|Rueyres|VD|01.09.2006|
421|Rumendingen|BE|01.01.2010|
987|Rumisberg|BE|01.01.2010|
4206|Rupperswil|AG|12.09.1848|
178|Russikon|ZH|12.09.1848|
6637|Russin|GE|12.09.1848|
1098|Ruswil|LU|01.01.2013|
1039|Römerswil|LU|01.01.2013|
2791|Röschenz|BL|01.01.1994|
904|Röthenbach im Emmental|BE|01.01.2010|
905|Rüderswil|BE|01.01.2010|
2938|Rüdlingen|SH|12.09.1848|
420|Rüdtligen-Alchenflüh|BE|01.01.2010|
880|Rüeggisberg|BE|01.01.2010|
956|Rüegsau|BE|01.01.2010|
4112|Rüfenach|AG|01.01.1898|
97|Rümlang|ZH|12.09.1848|
2859|Rümlingen|BL|01.01.1994|
2860|Rünenberg|BL|01.01.1994|
853|Rüschegg|BE|01.01.2010|
139|Rüschlikon|ZH|12.09.1848|
3256|Rüthi (SG)|SG|01.01.2003|
118|Rüti (ZH)|ZH|12.09.1848|
393|Rüti bei Büren|BE|01.01.2010|
422|Rüti bei Lyssach|BE|01.01.2010|
340|Rütschelen|BE|01.01.2010|
2555|Rüttenen|SO|12.09.1848|
3788|S-chanf|GR|01.01.2017|
843|Saanen|BE|01.01.2010|
6288|Saas-Almagell|VS|01.01.2007|
6289|Saas-Balen|VS|01.01.2007|
6290|Saas-Fee|VS|01.01.2007|
6291|Saas-Grund|VS|01.01.2007|
1406|Sachseln|OW|12.09.1848|
4283|Safenwil|AG|12.09.1848|
3672|Safiental|GR|01.01.2017|
746|Safnern|BE|01.01.2010|
3581|Sagogn|GR|01.01.2017|
706|Saicourt|BE|01.01.2010|
6757|Saignelégier|JU|01.01.2009|
6140|Saillon|VS|12.09.1848|
2041|Saint-Aubin (FR)|FR|01.01.1991|
5535|Saint-Barthélemy (VD)|VD|01.09.2006|
6758|Saint-Brais|JU|01.01.1979|
5727|Saint-Cergue|VD|01.09.2006|
5434|Saint-George|VD|01.09.2006|
6155|Saint-Gingolph|VS|12.09.1848|
443|Saint-Imier|BE|01.01.2010|
5435|Saint-Livres|VD|01.09.2006|
6246|Saint-Léonard|VS|12.09.1848|
2335|Saint-Martin (FR)|FR|01.01.2004|
6087|Saint-Martin (VS)|VS|12.09.1848|
6217|Saint-Maurice|VS|01.01.2013|
5436|Saint-Oyens|VD|01.09.2006|
5646|Saint-Prex|VD|01.09.2006|
5610|Saint-Saphorin (Lavaux)|VD|01.09.2006|
5648|Saint-Sulpice (VD)|VD|01.09.2006|
5568|Sainte-Croix|VD|01.09.2006|
4851|Salenstein|TG|01.01.2011|
6113|Salgesch|VS|12.09.1848|
4441|Salmsach|TG|01.01.2011|
6218|Salvan|VS|01.01.1913|
3786|Samedan|GR|01.01.2017|
3752|Samnaun|GR|01.01.2017|
3835|San Vittore|GR|01.01.2017|
5017|Sant'Antonino|TI|12.09.1848|
3810|Santa Maria in Calanca|GR|01.01.2017|
3296|Sargans|SG|01.01.2003|
4076|Sarmenstorf|AG|12.09.1848|
1407|Sarnen|OW|12.09.1848|
6638|Satigny|GE|12.09.1848|
1371|Sattel|SZ|12.09.1848|
5437|Saubraz|VD|01.09.2006|
449|Sauge|BE|01.01.2014|
6722|Saulcy|JU|01.01.1979|
707|Saules (BE)|BE|01.01.2010|
5611|Savigny|VD|01.09.2006|
6265|Savièse|VS|12.09.1848|
5221|Savosa|TI|12.09.1848|
591|Saxeten|BE|01.01.2010|
6141|Saxon|VS|12.09.1848|
2939|Schaffhausen|SH|01.01.2009|
4207|Schafisheim|AG|12.09.1848|
906|Schangnau|BE|01.01.2010|
3638|Scharans|GR|01.01.2017|
1213|Schattdorf|UR|12.09.1848|
786|Schattenhalb|BE|01.01.2010|
708|Schelten|BE|01.01.2010|
1099|Schenkon|LU|01.01.2015|
747|Scheuren|BE|01.01.2010|
3962|Schiers|GR|01.01.2017|
4125|Schinznach|AG|01.01.2014|
4546|Schlatt (TG)|TG|01.01.2011|
226|Schlatt (ZH)|ZH|01.01.1999|
3104|Schlatt-Haslen|AI|01.01.1997|
98|Schleinikon|ZH|12.09.1848|
2952|Schleitheim|SH|12.09.1848|
1100|Schlierbach|LU|01.01.2013|
247|Schlieren|ZH|01.01.1990|
4142|Schlossrued|AG|12.09.1848|
3582|Schluein|GR|01.01.2017|
3338|Schmerikon|SG|01.01.2003|
4143|Schmiedrued|AG|12.09.1848|
2305|Schmitten (FR)|FR|01.01.1922|
3514|Schmitten (GR)|GR|01.01.2017|
4318|Schneisingen|AG|12.09.1848|
2461|Schnottwil|SO|12.09.1848|
1041|Schongau|LU|01.01.2013|
4259|Schupfart|AG|12.09.1848|
4176|Schwaderloch|AG|12.09.1848|
748|Schwadernau|BE|01.01.2010|
592|Schwanden bei Brienz|BE|01.01.2010|
1066|Schwarzenberg|LU|01.01.2013|
855|Schwarzenburg|BE|01.01.2011|
341|Schwarzhäusern|BE|01.01.2010|
3004|Schwellbrunn|AR|12.09.1848|
3112|Schwende-Rüte|AI|01.05.2022|
197|Schwerzenbach|ZH|12.09.1848|
1372|Schwyz|SZ|12.09.1848|
3315|Schänis|SG|01.01.2003|
99|Schöfflisdorf|ZH|12.09.1848|
4144|Schöftland|AG|12.09.1848|
2774|Schönenbuch|BL|01.01.1994|
3003|Schönengrund|AR|12.09.1848|
2583|Schönenwerd|SO|12.09.1848|
4756|Schönholzerswilen|TG|01.01.2011|
1143|Schötz|LU|01.01.2013|
1346|Schübelbach|SZ|12.09.1848|
311|Schüpfen|BE|01.01.2010|
1008|Schüpfheim|LU|01.01.2013|
3762|Scuol|GR|01.01.2017|
988|Seeberg|BE|01.01.2016|
312|Seedorf (BE)|BE|01.01.2010|
1214|Seedorf (UR)|UR|01.01.2021|
119|Seegräben|ZH|12.09.1848|
709|Seehof|BE|01.01.2010|
1215|Seelisberg|UR|12.09.1848|
4208|Seengen|AG|12.09.1848|
2480|Seewen|SO|12.09.1848|
3972|Seewis im Prättigau|GR|01.01.2017|
883|Seftigen|BE|01.01.2010|
2833|Seltisberg|BL|01.01.1994|
2556|Selzach|SO|12.09.1848|
6035|Sembrancher|VS|12.09.1848|
1102|Sempach|LU|01.01.2013|
2336|Semsales|FR|01.01.1968|
5499|Senarclens|VD|01.09.2006|
3274|Sennwald|SG|01.01.2003|
4209|Seon|AG|01.01.1899|
5762|Sergey|VD|01.09.2006|
5050|Serravalle|TI|01.04.2012|
5799|Servion|VD|01.01.2012|
227|Seuzach|ZH|12.09.1848|
3275|Sevelen|SG|01.01.2003|
2953|Siblingen|SH|12.09.1848|
6248|Sierre|VS|01.10.1972|Siders
4319|Siglistorf|AG|12.09.1848|
907|Signau|BE|01.01.2010|
5728|Signy-Avenex|VD|01.09.2006|
938|Sigriswil|BE|01.01.2010|
1216|Silenen|UR|12.09.1848|
3640|Sils im Domleschg|GR|01.01.2017|
3789|Sils im Engadin/Segl|GR|01.01.2017|Sils im Engadin,Segl
3790|Silvaplana|GR|01.01.2017|
6009|Simplon|VS|12.09.1848|
4239|Sins|AG|01.01.1941|
6266|Sion|VS|01.01.2017|Sitten
4761|Sirnach|TG|01.01.2011|
499|Siselen|BE|01.01.2010|
1217|Sisikon|UR|12.09.1848|
2861|Sissach|BL|01.01.1994|
4177|Sisseln|AG|12.09.1848|
2099|Siviriez|FR|01.01.2004|
3823|Soazza|GR|01.01.2017|
2601|Solothurn|SO|12.09.1848|
4446|Sommeri|TG|01.01.2011|
444|Sonceboz-Sombeval|BE|01.01.2010|
445|Sonvilier|BE|01.01.2010|
6639|Soral|GE|01.01.1851|
5225|Sorengo|TI|12.09.1848|
2153|Sorens|FR|12.09.1848|
711|Sorvilier|BE|01.01.2010|
6759|Soubey|JU|01.01.1979|
6724|Soyhières|JU|01.01.1979|
3023|Speicher|AR|12.09.1848|
768|Spiez|BE|01.01.2010|
1218|Spiringen|UR|12.09.1848|
4040|Spreitenbach|AG|12.09.1848|
3203|St. Gallen|SG|01.01.2003|
3236|St. Margrethen|SG|01.01.2003|
3787|St. Moritz|GR|01.01.2017|
6292|St. Niklaus|VS|01.01.1870|
2303|St. Silvester|FR|12.09.1848|
793|St. Stephan|BE|01.01.2010|
2304|St. Ursen|FR|12.09.1848|
5266|Stabio|TI|12.09.1848|
100|Stadel|ZH|01.01.1907|
4284|Staffelbach|AG|01.01.1901|
6293|Stalden (VS)|VS|12.09.1848|
6294|Staldenried|VS|12.09.1848|
13|Stallikon|ZH|12.09.1848|
292|Stammheim|ZH|01.01.2019|
1509|Stans|NW|01.01.1850|
1510|Stansstad|NW|01.01.1850|
2584|Starrkirch-Wil|SO|12.09.1848|
4210|Staufen|AG|12.09.1848|
4864|Steckborn|TG|01.01.2011|
939|Steffisburg|BE|01.01.2020|
6204|Steg-Hohtenn|VS|01.01.2009|
4260|Stein (AG)|AG|12.09.1848|
3005|Stein (AR)|AR|12.09.1848|
2964|Stein am Rhein|SH|12.09.1848|
3217|Steinach|SG|01.01.2003|
1373|Steinen|SZ|12.09.1848|
1374|Steinerberg|SZ|12.09.1848|
1708|Steinhausen|ZG|12.09.1848|
101|Steinmaur|ZH|12.09.1848|
4041|Stetten (AG)|AG|12.09.1848|
2919|Stetten (SH)|SH|12.09.1848|
4606|Stettfurt|TG|01.01.2011|
358|Stettlen|BE|01.01.2010|
770|Stocken-Höfen|BE|01.01.2014|
4285|Strengelbach|AG|12.09.1848|
749|Studen (BE)|BE|01.01.2010|
158|Stäfa|ZH|12.09.1848|
2499|Stüsslingen|SO|01.01.2021|
2532|Subingen|SO|01.01.1991|
5929|Suchy|VD|01.09.2006|
3695|Sufers|GR|01.01.2017|
4012|Suhr|AG|12.09.1848|
4506|Sulgen|TG|01.01.2011|
5501|Sullens|VD|01.09.2006|
957|Sumiswald|BE|01.01.2010|
3985|Sumvitg|GR|01.01.2017|
2044|Surpierre|FR|01.01.2021|
1103|Sursee|LU|01.01.2013|
3543|Surses|GR|01.01.2017|
5930|Suscévaz|VD|01.09.2006|
750|Sutz-Lattrigen|BE|01.01.2010|
5688|Syens|VD|01.09.2006|
2152|Sâles|FR|01.01.2001|
2043|Sévaz|FR|12.09.1848|
2306|Tafers|FR|01.01.2021|
3733|Tamins|GR|01.01.2017|
5729|Tannay|VD|01.09.2006|
5862|Tartegnin|VD|01.09.2006|
713|Tavannes|BE|01.01.2010|
2862|Tecknau|BL|01.01.1994|
4320|Tegerfelden|AG|12.09.1848|
5131|Tenero-Contra|TI|01.01.1914|
2863|Tenniken|BL|01.01.1994|
2307|Tentlingen|FR|12.09.1848|
6010|Termen|VS|12.09.1848|
5396|Terre di Pedemonte|TI|14.04.2013|
3024|Teufen (AR)|AR|12.09.1848|
4145|Teufenthal (AG)|AG|12.09.1848|
940|Teuffenthal (BE)|BE|01.01.2010|
3237|Thal|SG|01.01.2003|
4117|Thalheim (AG)|AG|12.09.1848|
39|Thalheim an der Thur|ZH|01.01.1878|
141|Thalwil|ZH|12.09.1848|
2920|Thayngen|SH|01.01.2009|
2775|Therwil|BL|01.01.1994|
941|Thierachern|BE|01.01.2010|
942|Thun|BE|01.01.2010|
4611|Thundorf|TG|01.01.2011|
342|Thunstetten|BE|01.01.2010|
889|Thurnen|BE|01.01.2020|
3668|Thusis|GR|01.01.2018|
6640|Thônex|GE|01.01.1869|
989|Thörigen|BE|01.01.2010|
2864|Thürnen|BL|01.01.1994|
2894|Titterten|BL|01.01.1994|
4776|Tobel-Tägerschen|TG|01.01.2011|
884|Toffen|BE|01.01.2010|
5649|Tolochenaz|VD|01.09.2006|
2115|Torny|FR|01.01.2004|
5227|Torricella-Taverne|TI|12.09.1848|
958|Trachselwald|BE|01.01.2010|
446|Tramelan|BE|01.01.2010|
2973|Trasadingen|SH|12.09.1848|
500|Treiten|BE|01.01.2010|
5239|Tresa|TI|18.04.2021|
5827|Trey|VD|01.09.2006|
5931|Treycovagnes|VD|01.09.2006|
5828|Treytorrens (Payerne)|VD|01.09.2006|
2226|Treyvaux|FR|12.09.1848|
1104|Triengen|LU|01.01.2013|
6142|Trient|VS|01.01.1900|
2500|Trimbach|SO|12.09.1848|
3945|Trimmis|GR|01.01.2017|
3734|Trin|GR|01.01.2017|
3025|Trogen|AR|12.09.1848|
6641|Troinex|GE|12.09.1848|
6156|Troistorrents|VS|12.09.1848|
908|Trub|BE|01.01.2010|
909|Trubschachen|BE|01.01.2010|
3987|Trun|GR|01.01.2017|
41|Truttikon|ZH|01.01.1879|
5730|Trélex|VD|01.09.2006|
40|Trüllikon|ZH|01.01.1879|
3669|Tschappina|GR|01.01.2017|
501|Tschugg|BE|01.01.2010|
1347|Tuggen|SZ|12.09.1848|
3986|Tujetsch|GR|01.01.2017|
228|Turbenthal|ZH|12.09.1848|
6119|Turtmann-Unterems|VS|01.01.2013|
756|Twann-Tüscherz|BE|01.01.2010|
4077|Tägerig|AG|12.09.1848|
4696|Tägerwilen|TG|01.01.2011|
6295|Täsch|VS|12.09.1848|
751|Täuffelen|BE|01.01.2010|
5571|Tévenon|VD|01.07.2011|
6296|Törbel|VS|12.09.1848|
3218|Tübach|SG|01.01.2003|
1067|Udligenswil|LU|01.01.2013|
2308|Ueberstorf|FR|12.09.1848|
943|Uebeschi|BE|01.01.2010|
4286|Uerkheim|AG|12.09.1848|
4616|Uesslingen-Buch|TG|01.01.2011|
944|Uetendorf|BE|01.01.2010|
159|Uetikon am See|ZH|10.03.1977|
4078|Uezwil|AG|12.09.1848|
1145|Ufhusen|LU|01.01.2013|
248|Uitikon|ZH|01.01.1990|
6201|Unterbäch|VS|12.09.1848|
3219|Untereggen|SG|01.01.2003|
249|Unterengstringen|ZH|01.01.1990|
4013|Unterentfelden|AG|12.09.1848|
1375|Unteriberg|SZ|01.01.1884|
4146|Unterkulm|AG|12.09.1848|
945|Unterlangenegg|BE|01.01.2010|
4079|Unterlunkhofen|AG|12.09.1848|
2463|Unterramsern|SO|12.09.1848|
1219|Unterschächen|UR|12.09.1848|
593|Unterseen|BE|01.01.2010|
4044|Untersiggenthal|AG|12.09.1848|
3946|Untervaz|GR|01.01.2017|
1709|Unterägeri|ZG|12.09.1848|
250|Urdorf|ZH|01.01.1990|
3670|Urmein|GR|01.01.2017|
3006|Urnäsch|AR|12.09.1848|
344|Ursenbach|BE|01.01.2010|
5932|Ursins|VD|01.09.2006|
2102|Ursy|FR|01.01.2025|
551|Urtenen-Schönbühl|BE|01.01.2010|
198|Uster|ZH|12.09.1848|
885|Uttigen|BE|01.01.2014|
4451|Uttwil|TG|01.01.2011|
552|Utzenstorf|BE|01.01.2010|
3339|Uznach|SG|01.01.2003|
3408|Uzwil|SG|01.01.2003|
5268|Vacallo|TI|12.09.1848|
6037|Val de Bagnes|VS|01.01.2021|
5240|Val Mara|TI|10.04.2022|
3847|Val Müstair|GR|01.01.2017|
6730|Val Terbi|JU|01.01.2018|
6157|Val-d'Illiez|VS|12.09.1848|
2163|Val-de-Charmey|FR|01.01.2014|
6487|Val-de-Ruz|NE|01.01.2018|
6512|Val-de-Travers|NE|01.01.2018|
717|Valbirse|BE|01.01.2015|
5831|Valbroye|VD|01.07.2011|
5933|Valeyres-sous-Montagny|VD|01.09.2006|
5763|Valeyres-sous-Rances|VD|01.09.2006|
5934|Valeyres-sous-Ursins|VD|01.09.2006|
2045|Vallon|FR|12.09.1848|
5764|Vallorbe|VD|01.09.2006|
3603|Vals|GR|01.01.2017|
3764|Valsot|GR|01.01.2017|
6642|Vandoeuvres|GE|12.09.1848|
6116|Varen|VS|12.09.1848|
5765|Vaulion|VD|01.09.2006|
2155|Vaulruz|FR|12.09.1848|
5650|Vaux-sur-Morges|VD|01.09.2006|
3506|Vaz/Obervaz|GR|01.01.2017|Vaz,Obervaz
359|Vechigen|BE|01.01.2010|
4120|Veltheim (AG)|AG|12.09.1848|
6806|Vendlincourt|JU|01.01.1979|
5230|Vernate|TI|12.09.1848|
6219|Vernayaz|VS|01.01.1913|
6643|Vernier|GE|12.09.1848|
6644|Versoix|GE|12.09.1848|
5399|Verzasca|TI|18.10.2020|
5890|Vevey|VD|01.09.2006|
6089|Vex|VS|12.09.1848|
6645|Veyrier|GE|12.09.1848|
6267|Veysonnaz|VS|12.09.1848|
5891|Veytaux|VD|01.09.2006|
5231|Vezia|TI|12.09.1848|
5732|Vich|VD|01.09.2006|
5233|Vico Morcote|TI|12.09.1848|
5935|Villars-Epeney|VD|01.09.2006|
5690|Villars-le-Comte|VD|01.09.2006|
5537|Villars-le-Terroir|VD|01.09.2006|
5651|Villars-Sainte-Croix|VD|01.09.2006|
5652|Villars-sous-Yens|VD|01.09.2006|
